website,item_title,price,image_url,product_url,date
bestprice,Pokemon TCG - Scarlet & Violet 10.5: White Flare Tech Sticker Collection,"22,50€",https://bbpcdn.pstatic.gr/bpimg9/d6iJX/1UKiUu_SX250Y250/1754643430/pokemon-tcg-scarlet-violet-105-white-flare-tech-sticker-collection.webp,"https://www.bestprice.gr/to/193594377/pokemon-tcg-scarlet-violet-10-5-white-flare-tech-sticker-collection.html?seq=81&qo=pokemon+tcg&from=search&ct=4DwV14-TNzs1-eUgcV,gcpEtUFezKM",25/08/2025
bestprice,Pokemon TCG Bloodmoon Ursaluna ex Box POK858819,"27,58€",https://bbpcdn.pstatic.gr/bpimg34/cWcDg/1UyGoZ_SX250Y250/1751873797/pokemon-tcg-bloodmoon-ursaluna-ex-box-pok858819.webp,"https://www.bestprice.gr/to/191187618/pokemon-tcg-bloodmoon-ursaluna-ex-box-pok858819.html?seq=82&qo=pokemon+tcg&from=search&ct=2dhq6c-40L2sK-eJ7Ei,gcpEtUFezKM",25/08/2025
bestprice,Pokemon TCG - 2024 World Championships Deck: Crushing Thorn,"27,90€",https://bbpcdn.pstatic.gr/bpimg44/d0fJW/1UD9R8_SX250Y250/1752940330/pokemon-tcg-2024-world-championships-deck-crushing-thorn.webp,"https://www.bestprice.gr/to/192152876/pokemon-tcg-2024-world-championships-deck-crushing-thorn.html?seq=83&qo=pokemon+tcg&from=search&ct=2Ng114-4AO5vg-eNzLU,gcpEtUFezKM",25/08/2025
bestprice,Pokemon TCG - Pokemon Go Blissey Mini Tin,"13,49€",https://bbpcdn.pstatic.gr/bpimg54/bkih0/1T0hda_SX250Y250/1728897476/pokemon-tcg-pokemon-go-blissey-mini-tin.webp,"https://www.bestprice.gr/to/167376502/pokemon-tcg-pokemon-go-blissey-mini-tin.html?seq=84&qo=pokemon+tcg&from=search&ct=oi6JH-29VsUl-cSRsm,gcpEtUFezKM",25/08/2025
bestprice,Pokemon TCG - Charizard ex Super Premium Collection,"93,50€",https://bbpcdn.pstatic.gr/bpimg58/bgKOS/1SWxTp_SX250Y250/1728008287/pokemon-tcg-charizard-ex-super-premium-collection.webp,"https://www.bestprice.gr/to/166532922/pokemon-tcg-charizard-ex-super-premium-collection.html?seq=85&qo=pokemon+tcg&from=search&ct=3Fwh9b-5r7J09-cOX8G,gcpEtUFezKM",25/08/2025
bestprice,Pokemon TCG - Premium Tournament Collection Cyrus,"64,90€",https://bbpcdn.pstatic.gr/bpimg25/awKNz/1Sav6v_SX250Y250/1716557823/pokemon-tcg-premium-tournament-collection-cyrus.webp,"https://www.bestprice.gr/to/155569753/pokemon-tcg-premium-tournament-collection-cyrus.html?seq=86&qo=pokemon+tcg&from=search&ct=4MAzGn-11VbJA-c0dNd,gcpEtUFezKM",25/08/2025
bestprice,Pokemon Tcg Slashing Legends Tin Zacian (POK103771),"28,90€",https://bbpcdn.pstatic.gr/bpimg63/cy4VN/1UfuJ1_SX250Y250/1747300679/pokemon-tcg-slashing-legends-tin-zacian.webp,"https://www.bestprice.gr/to/185438143/pokemon-tcg-slashing-legends-tin-zacian.html?seq=87&qo=pokemon+tcg&from=search&ct=v5o20-2i8njX-eiuzH,gcpEtUFezKM",25/08/2025
bestprice,Pokemon TCG: Scarlet & Violet Paradox Rift - Booster,"7,00€",https://bbpcdn.pstatic.gr/bpimg22/9jnPE/1RgjDP_SX250Y250/1703167393/pokemon-tcg-scarlet-violet-paradox-rift-booster.webp,"https://www.bestprice.gr/to/137606870/pokemon-tcg-scarlet-violet-paradox-rift-booster.html?seq=88&qo=pokemon+tcg&from=search&ct=1G6Kcv-3psj2B-aB47O,gcpEtUFezKM",25/08/2025
bestprice,Pokemon TCG Sword & Shield Booster Pack - Evolving Skies,"39,90€",https://bbpcdn.pstatic.gr/bpimg56/7ts7e/1S029X_SX442Y442/1714063281/pokemon-tcg-sword-shield-booster-pack-evolving-skies.webp,"https://www.bestprice.gr/to/110453944/pokemon-tcg-sword-shield-booster-pack-evolving-skies.html?seq=89&qo=pokemon+tcg&from=search&ct=4Coe73-MfW07-8vlD4,gcpEtUFezKM",25/08/2025
bestprice,Pokemon TCG - Scarlet & Violet 10.5 White Flare Binder Collection,"48,70€",https://bbpcdn.pstatic.gr/bpimg56/cZSv6/1UCA47_SX250Y250/1752802751/pokemon-tcg-scarlet-violet-105-white-flare-binder-collection.webp,"https://www.bestprice.gr/to/192063544/pokemon-tcg-scarlet-violet-10-5-white-flare-binder-collection.html?seq=90&qo=pokemon+tcg&from=search&ct=132xUD-2OAdBX-eNaX4,gcpEtUFezKM",25/08/2025
bestprice,Pokemon TCG Paradox Clash Ex Tin 2 Σχέδια - 1 τμχ (POK857621),"27,99€",https://bbpcdn.pstatic.gr/bpimg53/axKBL/1SbVHW_SX250Y250/1716898416/pokemon-tcg-paradox-clash-ex-tin-2-sxedia-1-tmx.webp,"https://www.bestprice.gr/to/155807349/pokemon-tcg-paradox-clash-ex-tin-2-schedia-1-tmch.html?seq=91&qo=pokemon+tcg&from=search&ct=3rk9kv-5c5VPU-c1jN9,gcpEtUFezKM",25/08/2025
