website,item_title,price,image_url,product_url,date
bestprice,Pokemon TCG: Sv10.5 Black Bolt Binder Collection (POK100392),"49,90€",https://bbpcdn.pstatic.gr/bpimg26/cZZBo/1UCIYs_SX250Y250/1752836996/pokemon-tcg-sv105-black-bolt-binder-collection.webp,"https://www.bestprice.gr/to/192090842/pokemon-tcg-sv10-5-black-bolt-binder-collection.html?qid=9K0xxdIptF__02e81&seq=11&qo=pokemon+tcg&from=search&ct=dzhoL-214gaE-eNiy2,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Scarlet & Violet Twilight Masquerade 1 Booster Pack (POK857744-1),"7,46€",https://bbpcdn.pstatic.gr/bpimg52/cBS4c/1Uiowv_SX250Y250/1747991823/pokemon-tcg-scarlet-violet-twilight-masquerade-1-booster-pack.webp,"https://www.bestprice.gr/to/186342004/pokemon-tcg-scarlet-violet-twilight-masquerade-1-booster-pack.html?qid=9K0xxdIptF__02e81&seq=12&qo=pokemon+tcg&from=search&ct=306ssR-4L8OkM-emFE4,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Scarlet & Violet Stellar Crown - Elite Trainer Box,"69,99€",https://bbpcdn.pstatic.gr/bpimg36/cIk0Q/1UnOf0_SX250Y250/1749282322/pokemon-tcg-scarlet-violet-stellar-crown-elite-trainer-box.webp,"https://www.bestprice.gr/to/187879396/pokemon-tcg-scarlet-violet-stellar-crown-elite-trainer-box.html?qid=9K0xxdIptF__02e81&seq=13&qo=pokemon+tcg&from=search&ct=1UzDTV-3HJ8P4-etMHg,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - 2024 Premier Ball Tin,"18,90€",https://bbpcdn.pstatic.gr/bpimg27/cGmdJ/1Um1RA_SX250Y250/1748858030/pokemon-tcg-2024-premier-ball-tin.webp,"https://www.bestprice.gr/to/187411227/pokemon-tcg-2024-premier-ball-tin.html?qid=9K0xxdIptF__02e81&seq=14&qo=pokemon+tcg&from=search&ct=sLbEi-2fSuwA-erCEr,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG 2024 World Championship Deck 1τμχ Τυχαία Επιλογή,"29,90€",https://bbpcdn.pstatic.gr/bpimg56/d8XTG/1UP5to_SX250Y250/1755783418/pokemon-tcg-2024-world-championship-deck-1tmx-tyxaia-epilogh.webp,"https://www.bestprice.gr/to/194229240/pokemon-tcg-2024-world-championship-deck-1tmch-tychaia-epilogi.html?qid=9K0xxdIptF__02e81&seq=15&qo=pokemon+tcg&from=search&ct=2GvfDX-4ua8pO-eXcy0,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon Tcg: 2024 World Championship Deck (Pok101661),"27,00€",https://bbpcdn.pstatic.gr/bpimg29/d8XSd/1UP5to_SX250Y250/1755783418/pokemon-tcg-2024-world-championship-deck.webp,"https://www.bestprice.gr/to/194229149/pokemon-tcg-2024-world-championship-deck.html?qid=9K0xxdIptF__02e81&seq=16&qo=pokemon+tcg&from=search&ct=2WaJit-4JNC2N-eXcwt,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Scarlet & Violet 10.5 - Black Bolt & White Flare Unova Victini Illustration Collection,"29,99€",https://bbpcdn.pstatic.gr/bpimg2/d8tGi/1UO65h_SX250Y250/1755547439/pokemon-tcg-scarlet-violet-105-black-bolt-white-flare-unova-victini-illustration-collection.webp,"https://www.bestprice.gr/to/194113090/pokemon-tcg-scarlet-violet-10-5-black-bolt-white-flare-unova-victini-illustration-collection.html?qid=9K0xxdIptF__02e81&seq=17&qo=pokemon+tcg&from=search&ct=23wEMx-3Pb1iy-eWEia,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Charizard ex Special Collection,"47,49€",https://bbpcdn.pstatic.gr/bpimg26/d4G9k/1UJfwL_SX250Y250/1754392099/pokemon-tcg-charizard-ex-special-collection.webp,"https://www.bestprice.gr/to/193207706/pokemon-tcg-charizard-ex-special-collection.html?qid=9K0xxdIptF__02e81&seq=18&qo=pokemon+tcg&from=search&ct=49wXy4-pH265-eSsMq,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Scarlet & Violet 10.5: White Flare Elite Trainer Box,"74,90€",https://bbpcdn.pstatic.gr/bpimg27/d4CPV/1UJewZ_SX250Y250/1754388269/pokemon-tcg-scarlet-violet-105-white-flare-elite-trainer-box.webp,"https://www.bestprice.gr/to/193194971/pokemon-tcg-scarlet-violet-10-5-white-flare-elite-trainer-box.html?qid=9K0xxdIptF__02e81&seq=19&qo=pokemon+tcg&from=search&ct=27Amow-3TarQy-eSpgb,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Scarlet & Violet - White Flare Elite Trainer Box,"74,99€",https://bbpcdn.pstatic.gr/bpimg5/d4Cz3/1UJeeR_SX250Y250/1754387145/pokemon-tcg-scarlet-violet-white-flare-elite-trainer-box.webp,"https://www.bestprice.gr/to/193193925/pokemon-tcg-scarlet-violet-white-flare-elite-trainer-box.html?qid=9K0xxdIptF__02e81&seq=20&qo=pokemon+tcg&from=search&ct=1pCMGN-3dcRRp-eSoWJ,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG: Holiday Calendar 2024 (POK858291),"58,00€",https://bbpcdn.pstatic.gr/bpimg38/d3C2q/1UHred_SX250Y250/1753960421/pokemon-tcg-holiday-calendar-2024.webp,"https://www.bestprice.gr/to/192953574/pokemon-tcg-holiday-calendar-2024.html?qid=9K0xxdIptF__02e81&seq=21&qo=pokemon+tcg&from=search&ct=39IK2v-4VhIrg-eRicS,g5gDJBFbWo7",24/08/2025
bestprice,POKEMON TCG: BACK TO SCHOOL ERASER BLISTER 2023 - POK852497,"13,00€",https://bbpcdn.pstatic.gr/bpimg46/d7sPc/1UM5lw_SX250Y250/1755067946/pokemon-tcg-back-to-school-eraser-blister-2023-pok852497.webp,"https://www.bestprice.gr/to/193871470/pokemon-tcg-back-to-school-eraser-blister-2023-pok852497.html?qid=9K0xxdIptF__02e81&seq=22&qo=pokemon+tcg&from=search&ct=4z6zIo-PjGD9-eVxba,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Scarlet & Violet 10.5: Black Bolt Tech Sticker Collection,"22,50€",https://bbpcdn.pstatic.gr/bpimg10/d6iJY/1UKiUv_SX250Y250/1754643431/pokemon-tcg-scarlet-violet-105-black-bolt-tech-sticker-collection.webp,"https://www.bestprice.gr/to/193594378/pokemon-tcg-scarlet-violet-10-5-black-bolt-tech-sticker-collection.html?qid=9K0xxdIptF__02e81&seq=23&qo=pokemon+tcg&from=search&ct=22OWGr-3OqT7g-eUgcW,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Scarlet & Violet 10.5: White Flare Elite Trainer Box,"79,90€",https://bbpcdn.pstatic.gr/bpimg10/d5ZDY/1UK0JL_SX250Y250/1754573573/pokemon-tcg-scarlet-violet-105-white-flare-elite-trainer-box.webp,"https://www.bestprice.gr/to/193520970/pokemon-tcg-scarlet-violet-10-5-white-flare-elite-trainer-box.html?qid=9K0xxdIptF__02e81&seq=24&qo=pokemon+tcg&from=search&ct=54vGJx-1kHciC-eTTNu,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Bloodmoon Ursaluna ex Box POK858819,"27,58€",https://bbpcdn.pstatic.gr/bpimg34/cWcDg/1UyGoZ_SX250Y250/1751873797/pokemon-tcg-bloodmoon-ursaluna-ex-box-pok858819.webp,"https://www.bestprice.gr/to/191187618/pokemon-tcg-bloodmoon-ursaluna-ex-box-pok858819.html?seq=61&qo=pokemon+tcg&from=search&ct=4mqUfB-CrBDu-eJ7Ei,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG: Scarlet & Violet Premium Checklane Blister - Gengar Evolution - POK853364,"11,99€",https://bbpcdn.pstatic.gr/bpimg9/cVAlH/1UxLCM_SX250Y250/1751655544/pokemon-tcg-scarlet-violet-premium-checklane-blister-gengar-evolution-pok853364.webp,"https://www.bestprice.gr/to/191040457/pokemon-tcg-scarlet-violet-premium-checklane-blister-gengar-evolution-pok853364.html?seq=62&qo=pokemon+tcg&from=search&ct=42M0hG-iM0MS-eIqLB,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Slashing Legends Tin: Koraidon ex,"26,99€",https://bbpcdn.pstatic.gr/bpimg8/cyE64/1UfUNZ_SX250Y250/1747400931/pokemon-tcg-slashing-legends-tin-koraidon-ex.webp,"https://www.bestprice.gr/to/185573320/pokemon-tcg-slashing-legends-tin-koraidon-ex.html?seq=63&qo=pokemon+tcg&from=search&ct=103OKz-2L2D76-ej88E,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Scarlet & Violet 10.5 Black Bolt & White Flare Mini Tin (Random pick) - 1pc,"14,89€",https://bbpcdn.pstatic.gr/bpimg51/d7Xd9/1UMEBO_SX250Y250/1755203496/pokemon-tcg-scarlet-violet-105-black-bolt-white-flare-mini-tin-1pc.webp,"https://www.bestprice.gr/to/193988275/pokemon-tcg-scarlet-violet-10-5-black-bolt-white-flare-mini-tin-1pc.html?seq=64&qo=pokemon+tcg&from=search&ct=1J1QM7-3wDCBR-eW5BT,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Scarlet & Violet White Flare - Booster,"7,50€",https://bbpcdn.pstatic.gr/bpimg41/d9d0J/1UPLQN_SX250Y250/1755946317/pokemon-tcg-scarlet-violet-white-flare-booster.webp,"https://www.bestprice.gr/to/194287337/pokemon-tcg-scarlet-violet-white-flare-booster.html?seq=65&qo=pokemon+tcg&from=search&ct=2XuHzw-4L9QtE-eXsGh,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Holiday Calendar 2025,"59,80€",https://bbpcdn.pstatic.gr/bpimg2/d95GW/1UPnGV_SX250Y250/1755853449/pokemon-tcg-holiday-calendar-2025.webp,"https://www.bestprice.gr/to/194259202/pokemon-tcg-holiday-calendar-2025.html?seq=66&qo=pokemon+tcg&from=search&ct=1dRHho-31wImB-eXkRm,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Scarlet & Violet White Flare - Booster Bundle,"44,99€",https://bbpcdn.pstatic.gr/bpimg3/d8wYH/1UOj8Q_SX250Y250/1755597632/pokemon-tcg-scarlet-violet-white-flare-booster-bundle.webp,"https://www.bestprice.gr/to/194125763/pokemon-tcg-scarlet-violet-white-flare-booster-bundle.html?seq=67&qo=pokemon+tcg&from=search&ct=3vckcT-5iOIe9-eWHNn,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG: Iono's Bellibolt ex Premium Collection,"56,90€",https://bbpcdn.pstatic.gr/bpimg35/d980X/1UPrSY_SX250Y250/1755869572/pokemon-tcg-ionos-bellibolt-ex-premium-collection.webp,"https://www.bestprice.gr/to/194268131/pokemon-tcg-ionos-bellibolt-ex-premium-collection.html?seq=68&qo=pokemon+tcg&from=search&ct=fVxVa-23ABvc-eXnmb,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Miraidon ex League Battle Deck,"39,90€",https://bbpcdn.pstatic.gr/bpimg20/cDBHe/1UkcRq_SX250Y250/1748423648/pokemon-tcg-miraidon-ex-league-battle-deck.webp,"https://www.bestprice.gr/to/186755732/pokemon-tcg-miraidon-ex-league-battle-deck.html?seq=69&qo=pokemon+tcg&from=search&ct=3cVG4D-501WQ2-eoAzw,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Scarlet + Violet 10.5 Unova Victini Illustration Collection (POK100291),"37,80€",https://bbpcdn.pstatic.gr/bpimg11/d4MMX/1UJnrS_SX250Y250/1754422548/pokemon-tcg-scarlet-violet-105-unova-victini-illustration-collection.webp,"https://www.bestprice.gr/to/193233227/pokemon-tcg-scarlet-plus-violet-10-5-unova-victini-illustration-collection.html?seq=70&qo=pokemon+tcg&from=search&ct=2n6rvQ-4aEHBu-eSzRL,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG: Scarlet & Violet Paradox Rift Stadium Box,"69,28€",https://bbpcdn.pstatic.gr/bpimg41/9SxND/1RwgLX_SX250Y250/1706969613/pokemon-tcg-scarlet-violet-paradox-rift-stadium-box.webp,"https://www.bestprice.gr/to/145986665/pokemon-tcg-scarlet-violet-paradox-rift-stadium-box.html?seq=71&qo=pokemon+tcg&from=search&ct=2Db9Ck-4n6FFg-bfPP5,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Scarlet & Violet 10.5 White Flare Elite Trainer Box,"74,50€",https://bbpcdn.pstatic.gr/bpimg3/d578f/1UJPyz_SX250Y250/1754530595/pokemon-tcg-scarlet-violet-105-white-flare-elite-trainer-box.webp,"https://www.bestprice.gr/to/193311427/pokemon-tcg-scarlet-violet-10-5-white-flare-elite-trainer-box.html?seq=72&qo=pokemon+tcg&from=search&ct=1NyF9n-3B9iWl-eSVB7,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Mew Vmax League Battle Deck (POK851124),"44,99€",https://bbpcdn.pstatic.gr/bpimg53/7pbGR/1QjBmj_SX250Y250/1689174147/pokemon-tcg-mew-vmax-league-battle-deck.webp,"https://www.bestprice.gr/to/109437493/pokemon-tcg-mew-vmax-league-battle-deck.html?seq=73&qo=pokemon+tcg&from=search&ct=3e6WWp-4Tdist-8qDid,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG : Pokeball Tin 2024 (1τμχ),"19,99€",https://bbpcdn.pstatic.gr/bpimg23/bCKHR/1TgEsA_SX250Y250/1732800092/pokemon-tcg-pokeball-tin-2024.webp,"https://www.bestprice.gr/to/171775703/pokemon-tcg-pokeball-tin-2024.html?seq=74&qo=pokemon+tcg&from=search&ct=WDmiC-2IyhWQ-dffsn,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Scarlet & Violet 01 Battle Stadium Box *English Version*,"84,90€",https://bbpcdn.pstatic.gr/bpimg1/8iRRD/1QLMXd_SX250Y250/1695891903/pokemon-tcg-scarlet-violet-01-battle-stadium-box-english-version.webp,"https://www.bestprice.gr/to/122707649/pokemon-tcg-scarlet-violet-01-battle-stadium-box-english-version.html?seq=75&qo=pokemon+tcg&from=search&ct=7UphS-1O4aVe-9s5rt,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG: V Battle Deck Zeraora (POK850851 Zeraora),"19,99€",https://bbpcdn.pstatic.gr/bpimg50/84Eee/1UhjFv_SX250Y250/1747734833/pokemon-tcg-v-battle-deck-zeraora.webp,"https://www.bestprice.gr/to/119318642/pokemon-tcg-v-battle-deck-zeraora.html?seq=76&qo=pokemon+tcg&from=search&ct=4x1BE5-HtzrG-9co42,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG: Deluxe Battle Deck Quaquaval ex 290-85258,"24,50€",https://bbpcdn.pstatic.gr/bpimg55/bn8k7/1T2uAI_SX250Y250/1729425564/pokemon-tcg-deluxe-battle-deck-quaquaval-ex-290-85258.webp,"https://www.bestprice.gr/to/168053239/pokemon-tcg-deluxe-battle-deck-quaquaval-ex-290-85258.html?seq=77&qo=pokemon+tcg&from=search&ct=11HsEo-2Llajy-cW1rj,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Scarlet & Violet Surging Sparks 1 Booster Pack POK859281,"9,19€",https://bbpcdn.pstatic.gr/bpimg33/cWcDf/1UyGoZ_SX250Y250/1751873797/pokemon-tcg-scarlet-violet-surging-sparks-1-booster-pack-pok859281.webp,"https://www.bestprice.gr/to/191187617/pokemon-tcg-scarlet-violet-surging-sparks-1-booster-pack-pok859281.html?seq=78&qo=pokemon+tcg&from=search&ct=2HGFxs-4v7tpA-eJ7Eh,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - 2024 Premier Ball Tin - POK858840,"17,99€",https://bbpcdn.pstatic.gr/bpimg15/c9i5p/1TPLGO_SX250Y250/1741169362/pokemon-tcg-2024-premier-ball-tin-pok858840.webp,"https://www.bestprice.gr/to/179530511/pokemon-tcg-2024-premier-ball-tin-pok858840.html?seq=79&qo=pokemon+tcg&from=search&ct=5o3ozy-1Da7Sk-dP9zb,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Slashing Legends Tin: Zacian ex,"26,99€",https://bbpcdn.pstatic.gr/bpimg9/cyE65/1UfUNZ_SX250Y250/1747400931/pokemon-tcg-slashing-legends-tin-zacian-ex.webp,"https://www.bestprice.gr/to/185573321/pokemon-tcg-slashing-legends-tin-zacian-ex.html?seq=80&qo=pokemon+tcg&from=search&ct=1uivBI-3hhjWg-ej88F,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Charizard ex Special Collection,"43,99€",https://bbpcdn.pstatic.gr/bpimg52/d7Xda/1UMEBO_SX250Y250/1755203496/pokemon-tcg-charizard-ex-special-collection.webp,"https://www.bestprice.gr/to/193988276/pokemon-tcg-charizard-ex-special-collection.html?seq=81&qo=pokemon+tcg&from=search&ct=3Synp4-aM2Kz-eW5BU,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Premium Tournament Collection - Lillie (April 2025),"48,85€",https://bbpcdn.pstatic.gr/bpimg54/cJqIe/1Upj83_SX250Y250/1749639383/pokemon-tcg-premium-tournament-collection-lillie.webp,"https://www.bestprice.gr/to/188143478/pokemon-tcg-premium-tournament-collection-lillie.html?seq=82&qo=pokemon+tcg&from=search&ct=4rxVPe-HkxDr-ev24C,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - Scarlet & Violet 10: Destined Rivals 3-Pack Blister (Zebstrika),"29,90€",https://bbpcdn.pstatic.gr/bpimg24/cLyHu/1UrukG_SX250Y250/1750159106/pokemon-tcg-scarlet-violet-10-destined-rivals-3-pack-blister.webp,"https://www.bestprice.gr/to/188650840/pokemon-tcg-scarlet-violet-10-destined-rivals-3-pack-blister.html?seq=83&qo=pokemon+tcg&from=search&ct=21Vv9P-3Naymm-exn0E,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Scarlet & Violet - Black Bolt Elite Trainer Box,"74,99€",https://bbpcdn.pstatic.gr/bpimg17/d8wtX/1UOidC_SX250Y250/1755594084/pokemon-tcg-scarlet-violet-black-bolt-elite-trainer-box.webp,"https://www.bestprice.gr/to/194123857/pokemon-tcg-scarlet-violet-black-bolt-elite-trainer-box.html?seq=84&qo=pokemon+tcg&from=search&ct=4BJTBo-S0cCA-eWHhB,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG: Scarlet & Violet White Flare - Binder Collection,"45,00€",https://bbpcdn.pstatic.gr/bpimg59/d0Ssb/1UEi6j_SX250Y250/1753210351/pokemon-tcg-scarlet-violet-white-flare-binder-collection.webp,"https://www.bestprice.gr/to/192301691/pokemon-tcg-scarlet-violet-white-flare-binder-collection.html?seq=85&qo=pokemon+tcg&from=search&ct=4QgfHG-18m6zs-eOh8b,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Scarlet & Violet Stellar Crown - Mini Portfolio,"9,90€",https://bbpcdn.pstatic.gr/bpimg27/cDgT1/1UjV1n_SX250Y250/1748355073/pokemon-tcg-scarlet-violet-stellar-crown-mini-portfolio.webp,"https://www.bestprice.gr/to/186675739/pokemon-tcg-scarlet-violet-stellar-crown-mini-portfolio.html?seq=86&qo=pokemon+tcg&from=search&ct=55LoCo-1lrcIi-eoemj,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Scarlet + Violet 10.5 Black Bolt Tech Sticker Collection,"25,49€",https://bbpcdn.pstatic.gr/bpimg9/d4MMV/1UJnrS_SX250Y250/1754422548/pokemon-tcg-scarlet-violet-105-black-bolt-tech-sticker-collection.webp,"https://www.bestprice.gr/to/193233225/pokemon-tcg-scarlet-plus-violet-10-5-black-bolt-tech-sticker-collection.html?seq=87&qo=pokemon+tcg&from=search&ct=brznS-1X1Ptu-eSzRJ,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG - SV8.5 Prismatic Evolution Booster (10 κάρτες),"13,99€",https://bbpcdn.pstatic.gr/bpimg56/d8urC/1UOaQ7_SX250Y250/1755565719/pokemon-tcg-sv85-prismatic-evolution-booster.webp,"https://www.bestprice.gr/to/194116024/pokemon-tcg-sv8-5-prismatic-evolution-booster.html?seq=88&qo=pokemon+tcg&from=search&ct=RG21w-2Fknkr-eWF74,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG SV10.5 Black Bolt Binder Collection (POK100392),"49,99€",https://bbpcdn.pstatic.gr/bpimg38/d7IBE/1UMcjr_SX250Y250/1755094725/pokemon-tcg-sv105-black-bolt-binder-collection.webp,"https://www.bestprice.gr/to/193932134/pokemon-tcg-sv10-5-black-bolt-binder-collection.html?seq=89&qo=pokemon+tcg&from=search&ct=1dqRiM-314nwR-eVO2e,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG: Holiday Calendar 2024 (POK858291),"67,99€",https://bbpcdn.pstatic.gr/bpimg32/beWly/1SUcFN_SX250Y250/1727450063/pokemon-tcg-holiday-calendar-2024.webp,"https://www.bestprice.gr/to/166100576/pokemon-tcg-holiday-calendar-2024.html?seq=90&qo=pokemon+tcg&from=search&ct=3Esxxd-5pVcM0-cMX2U,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG Sword & Shield Booster Pack - Evolving Skies,"39,90€",https://bbpcdn.pstatic.gr/bpimg56/7ts7e/1S029X_SX442Y442/1714063281/pokemon-tcg-sword-shield-booster-pack-evolving-skies.webp,"https://www.bestprice.gr/to/110453944/pokemon-tcg-sword-shield-booster-pack-evolving-skies.html?seq=91&qo=pokemon+tcg&from=search&ct=21mkBs-3Gxmsn-8vlD4,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG: V Battle Deck Deoxys (POK850851 Deoxys),"19,99€",https://bbpcdn.pstatic.gr/bpimg51/84Eef/1UhjFi_SX250Y250/1747734820/pokemon-tcg-v-battle-deck-deoxys.webp,"https://www.bestprice.gr/to/119318643/pokemon-tcg-v-battle-deck-deoxys.html?seq=92&qo=pokemon+tcg&from=search&ct=3iaO4v-502Skp-9co43,g5gDJBFbWo7",24/08/2025
bestprice,Pokemon TCG: Charizard ex Super-Premium Collection,"90,00€",https://bbpcdn.pstatic.gr/bpimg46/bn7xs/1T2sFL_SX250Y250/1729418189/pokemon-tcg-charizard-ex-super-premium-collection.webp,"https://www.bestprice.gr/to/168050222/pokemon-tcg-charizard-ex-super-premium-collection.html?seq=93&qo=pokemon+tcg&from=search&ct=1f2by1-30DQmS-cW0B2,g5gDJBFbWo7",24/08/2025
