website,item_title,price,image_url,product_url,date
bestprice,Pokemon TCG Scarlet & Violet Twilight Masquerade 1 Booster Pack (POK857744-1),"7,46€",https://bbpcdn.pstatic.gr/bpimg52/cBS4c/1Uiowv_SX250Y250/1747991823/pokemon-tcg-scarlet-violet-twilight-masquerade-1-booster-pack.webp,"https://www.bestprice.gr/to/186342004/pokemon-tcg-scarlet-violet-twilight-masquerade-1-booster-pack.html?qo=pokemon+tcg&from=cat&ct=FTNLJ-2sSs7s-emFE4,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Scarlet & Violet 10.5: White Flare Elite Trainer Box,"79,90€",https://bbpcdn.pstatic.gr/bpimg10/d5ZDY/1UK0JL_SX250Y250/1754573573/pokemon-tcg-scarlet-violet-105-white-flare-elite-trainer-box.webp,"https://www.bestprice.gr/to/193520970/pokemon-tcg-scarlet-violet-10-5-white-flare-elite-trainer-box.html?qo=pokemon+tcg&from=cat&ct=kseKQ-2807g1-eTTNu,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG: Holiday Calendar 2024 (POK858291),"58,00€",https://bbpcdn.pstatic.gr/bpimg38/d3C2q/1UHred_SX250Y250/1753960421/pokemon-tcg-holiday-calendar-2024.webp,"https://www.bestprice.gr/to/192953574/pokemon-tcg-holiday-calendar-2024.html?qo=pokemon+tcg&from=cat&ct=1RBorV-3F6Dku-eRicS,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Charizard ex Special Collection,"47,49€",https://bbpcdn.pstatic.gr/bpimg26/d4G9k/1UJfwL_SX250Y250/1754392099/pokemon-tcg-charizard-ex-special-collection.webp,"https://www.bestprice.gr/to/193207706/pokemon-tcg-charizard-ex-special-collection.html?qo=pokemon+tcg&from=cat&ct=2Qopj4-4DSOL9-eSsMq,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Scarlet & Violet 10.5 Black Bolt - Elite Trainer Box Thundurus,"74,99€",https://bbpcdn.pstatic.gr/bpimg4/d8tGk/1UO65h_SX250Y250/1755547439/pokemon-tcg-scarlet-violet-105-black-bolt-elite-trainer-box-thundurus.webp,"https://www.bestprice.gr/to/194113092/pokemon-tcg-scarlet-violet-10-5-black-bolt-elite-trainer-box-thundurus.html?qo=pokemon+tcg&from=cat&ct=2C9N02-4pIpVR-eWEic,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG 2024 World Championship Deck 1τμχ Τυχαία Επιλογή,"29,90€",https://bbpcdn.pstatic.gr/bpimg56/d8XTG/1UP5to_SX250Y250/1755783418/pokemon-tcg-2024-world-championship-deck-1tmx-tyxaia-epilogh.webp,"https://www.bestprice.gr/to/194229240/pokemon-tcg-2024-world-championship-deck-1tmch-tychaia-epilogi.html?qo=pokemon+tcg&from=cat&ct=47udmM-nFg8b-eXcy0,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon Tcg: 2024 World Championship Deck (Pok101661),"27,00€",https://bbpcdn.pstatic.gr/bpimg29/d8XSd/1UP5to_SX250Y250/1755783418/pokemon-tcg-2024-world-championship-deck.webp,"https://www.bestprice.gr/to/194229149/pokemon-tcg-2024-world-championship-deck.html?qo=pokemon+tcg&from=cat&ct=2ubQTo-4hL27w-eXcwt,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG: Iono's Bellibolt ex Premium Collection,"56,90€",https://bbpcdn.pstatic.gr/bpimg35/d980X/1UPrSY_SX250Y250/1755869572/pokemon-tcg-ionos-bellibolt-ex-premium-collection.webp,"https://www.bestprice.gr/to/194268131/pokemon-tcg-ionos-bellibolt-ex-premium-collection.html?qo=pokemon+tcg&from=cat&ct=21GK2p-3Ni64f-eXnmb,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Holiday Advent Calendar 2025,"59,99€",https://bbpcdn.pstatic.gr/bpimg2/d97qi/1UPq4o_SX250Y250/1755862592/pokemon-tcg-holiday-advent-calendar-2025.webp,"https://www.bestprice.gr/to/194265858/pokemon-tcg-holiday-advent-calendar-2025.html?qo=pokemon+tcg&from=cat&ct=2nmd2I-4aVwqF-eXmIi,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Holiday Calendar 2025,"59,80€",https://bbpcdn.pstatic.gr/bpimg2/d95GW/1UPnGV_SX250Y250/1755853449/pokemon-tcg-holiday-calendar-2025.webp,"https://www.bestprice.gr/to/194259202/pokemon-tcg-holiday-calendar-2025.html?qo=pokemon+tcg&from=cat&ct=1hOVoe-35qeVf-eXkRm,gcpEtUF63Ib",23/08/2025
